country;countryAlt;countryFirstName;countryLastName;countryName;region;score;scoreFirstName;scoreLastName;script;subRegion;topRegion;full_name;gender;source
PL;AT;PL;PL;Poland;Europe;5.24972855926774;5.201347966719582;0.7720848911460958;LATIN;Eastern Europe;Europe;andrzej bartoszewcz;m;wos
AT;DE;AT;DE;Austria;Europe;3.4574205547396053;3.856759419473204;1.3465065227173294;LATIN;Western Europe;Europe;michael weller;m;wos
IE;AT;AT;GB;Ireland;Europe;2.6730777160453463;2.6730446392299254;0.9542754946901054;LATIN;Northern Europe;Europe;robert grubbs;m;wos
IE;GB;IE;GB;Ireland;Europe;3.8844353745589593;3.9526692695156003;1.1152297855522486;LATIN;Northern Europe;Europe;james cowen;m;wos
RU;UA;RU;UA;Russian Federation;Europe;3.5624067902635215;4.6922486896681646;0.7352754139065024;LATIN;Eastern Europe;Europe;alexander voityuk;m;wos
BE;GB;GR;BE;Belgium;Europe;0.7332189895723283;2.365214426324477;0.2397214039617377;LATIN;Western Europe;Europe;theodore deweese;m;wos
ES;ES;ES;ES;Spain;Europe;3.7001385779254234;3.198936408928287;1.7819038174081667;LATIN;Southern Europe;Europe;pablo artal;m;wos
IN;IN;LK;IN;India;Asia;2.5246254825245766;0.3035665411965903;2.4362007022523358;LATIN;Southern Asia;Asia;bibhas ranjan majhi;m;wos
CN;TW;PS;TW;China;Asia;4.091858636261804;-0.2300825051597572;6.711066914996551;LATIN;Eastern Asia;Asia;george jiunruey huang;m;wos
IN;IN;IN;IN;India;Asia;2.6398840263065932;1.0167978823516328;2.314842642468192;LATIN;Southern Asia;Asia;viresh rawal;m;wos
GR;GR;AT;GR;Greece;Europe;3.3118434676830133;3.5206197907723875;3.0071549271579587;LATIN;Southern Europe;Europe;christoph alexiou;m;wos
AF;PK;NP;AF;Afghanistan;Asia;2.1153408779806417;2.3580833721651504;2.7947847606220244;LATIN;Southern Asia;Asia;sanjay kakar;m;wos
DE;DE;DK;DE;Germany;Europe;3.6905200361054247;2.309786012979715;2.5847132365800563;LATIN;Western Europe;Europe;karsten heyne;m;wos
PT;ES;ES;PT;Portugal;Europe;2.1869803660625324;0.080398352211984;2.6298573888649903;LATIN;Southern Europe;Europe;antonio macilio pereira de lucenas;m;wos
AT;UG;AT;IL;Austria;Europe;1.3923695753452328;2.6730446392299254;-0.20335782715463246;LATIN;Western Europe;Europe;robert freishtat;m;wos
GB;IE;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.3254021113620027;3.0815465695191566;2.372055693108661;LATIN;Northern Europe;Europe;andrew mackay;m;wos
CN;CN;TW;CN;China;Asia;3.8621397519308536;0.03248957422911297;2.7292759951190986;LATIN;Eastern Asia;Asia;shi wu wen;m;wos
GB;IE;MW;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.9299825497978318;2.0509415068911494;1.0412592082591616;LATIN;Northern Europe;Europe;steven allen;m;wos
RU;MD;MD;CG;Russian Federation;Europe;0.9971552845657892;3.4144443071059767;-1.3460016634084355;LATIN;Eastern Europe;Europe;dmitri louzguine-luzgin;m;wos
MY;MY;LR;MY;Malaysia;Asia;3.7625308669845716;2.4426482121126107;3.4022705349991065;LATIN;South-Eastern Asia;Asia;melvin yap;m;wos
DE;DE;GB;DE;Germany;Europe;1.6177521340718002;1.8627312464798915;1.1643395900415836;LATIN;Western Europe;Europe;murray krahn;m;wos
ES;ID;ES;ES;Spain;Europe;1.5613470383110593;0.8154416862261075;1.4030680361629695;LATIN;Southern Europe;Europe;sergio gregorio dasilva;m;wos
ES;EE;EE;ES;Spain;Europe;2.8250342414013194;4.677573604390775;1.044935386424642;LATIN;Southern Europe;Europe;andres jaramillo-botero;m;wos
IE;GB;CH;IE;Ireland;Europe;3.054007746436393;2.9472731264352166;1.720189064001897;LATIN;Northern Europe;Europe;daniel coyne;m;wos
GB;GE;GE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.1364716226070914;3.2880331500388587;0.9676901827138052;LATIN;Northern Europe;Europe;david berry;m;wos
SE;SE;SE;SE;Sweden;Europe;3.778292445087589;2.429695378822811;2.297073840703228;LATIN;Northern Europe;Europe;per alstrom;m;wos
GB;IE;GE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.4427078740664605;3.2880331500388587;1.4324818541979365;LATIN;Northern Europe;Europe;david mason;m;wos
TR;TR;TR;TR;Turkey;Asia;3.7286647409306912;0.5341264643892316;3.0528264842449087;LATIN;Western Asia;Asia;mustafa serdar genc;m;wos
CH;IE;CH;GB;Switzerland;Europe;2.174670950332545;2.9472731264352166;0.6945128755383964;LATIN;Western Europe;Europe;daniel beard;m;wos
PL;PL;IE;PL;Poland;Europe;3.9477165361635915;3.0784607023881936;3.205283485692858;LATIN;Eastern Europe;Europe;edward nowicki;m;wos
DE;DE;GB;DE;Germany;Europe;3.1943767954552467;0.9234459090395748;2.3826067833676734;LATIN;Western Europe;Europe;will minuth;m;wos
VN;FR;IE;VN;Viet Nam;Asia;2.78765045050597;3.779833212143586;7.507369641519022;LATIN;South-Eastern Asia;Asia;patrick nguyen;m;wos
BE;CF;CF;NL;Belgium;Europe;1.8148183031502103;3.0041936364456183;-0.16379058577072694;LATIN;Western Europe;Europe;philippe broet;m;wos
DE;IL;AT;IL;Germany;Europe;3.766719813981775;3.856759419473204;2.018623137536117;LATIN;Western Europe;Europe;michael horowitz;m;wos
PT;ES;PT;PT;Portugal;Europe;0.6194375524497779;0.5807767596381275;0.1324469154157684;LATIN;Southern Europe;Europe;manuel pedro salema fevereiro;m;wos
IE;GB;NL;IE;Ireland;Europe;3.3038253741099424;1.2636213990417335;3.1436928953478462;LATIN;Northern Europe;Europe;mark smyth;m;wos
DE;DE;BE;DE;Germany;Europe;3.417925625901072;3.5296788885086072;1.5598433326174967;LATIN;Western Europe;Europe;dirk zahn;m;wos
GB;LR;LR;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.662080605219472;2.3043782368082573;1.4125569121992905;LATIN;Northern Europe;Europe;anthony harriman;m;wos
DE;AT;SK;DE;Germany;Europe;3.1385348249981395;3.485274088810552;2.2944719452994704;LATIN;Western Europe;Europe;martin gentner;m;wos
PT;MZ;KZ;PT;Portugal;Europe;2.0429342743155043;-0.8646452802343684;3.9213738616489975;LATIN;Southern Europe;Europe;adunias dos teixeira;m;wos
NL;NL;NL;NL;Netherlands;Europe;3.756520691767041;1.829765854621736;2.900042857636348;LATIN;Western Europe;Europe;rob kusters;m;wos
GB;IE;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.5784583905803002;2.059448163722859;0.8829880052137783;LATIN;Northern Europe;Europe;fred dyer;m;wos
GB;GB;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.049072331058899;2.770844516500372;2.366355390562603;LATIN;Northern Europe;Europe;brian hogg;m;wos
GB;IE;BW;IE;United Kingdom of Great Britain and Northern Ireland;Europe;3.079082421180289;1.9010029096129488;2.3183102573399346;LATIN;Northern Europe;Europe;donald tyndall;m;wos
NL;NL;CH;NL;Netherlands;Europe;3.0203866190145896;1.5994536060750837;1.8989635718857365;LATIN;Western Europe;Europe;ralph thomeer;m;wos
KR;BH;KR;NP;Korea, Republic of;Asia;1.4843794659251326;2.2812691069151647;0.6834207001268313;LATIN;Eastern Asia;Asia;young chul ghim (kim);m;wos
IE;GB;BE;IE;Ireland;Europe;3.5165806172874303;1.9065135778537967;3.0031298250639935;LATIN;Northern Europe;Europe;kevin mclaughlin;m;wos
ID;ID;BE;ID;Indonesia;Asia;1.8150740864692405;2.9526983530791653;1.3079391866107053;LATIN;South-Eastern Asia;Asia;bart koes;m;wos
MY;BW;UG;MY;Malaysia;Asia;2.109282243870231;3.4569322241158487;1.6274332520878965;LATIN;South-Eastern Asia;Asia;ronald see;m;wos
RU;RU;RU;RU;Russian Federation;Europe;5.879385812586242;4.454285258541126;3.5437859925242914;LATIN;Eastern Europe;Europe;andrey tolmachev;m;wos
ES;PT;ES;PT;Spain;Europe;3.923975846627669;3.1526056433300025;2.116046358969513;LATIN;Southern Europe;Europe;salvador ventura;m;wos
IE;GB;AT;IE;Ireland;Europe;4.950216586378302;3.856759419473204;3.106498204231478;LATIN;Northern Europe;Europe;michael murphy;m;wos
ES;FR;ES;HU;Spain;Europe;0.12796279204119482;2.3999130818182635;-0.7014425117783092;LATIN;Southern Europe;Europe;esteban mocskos;m;wos
IT;IT;IT;IT;Italy;Europe;4.030676024927108;0.2800878087203722;3.4791879248738287;LATIN;Southern Europe;Europe;mario marcello miglietta;m;wos
IN;ZA;LK;KG;India;Asia;0.5408491814818928;2.241645347870342;0.08531927789905465;LATIN;Southern Asia;Asia;mahesh tirumkudulu;m;wos
TW;CN;CN;TW;Taiwan;Asia;5.93063445696053;0.9813643316931204;6.8690316954635;LATIN;Eastern Asia;Asia;weiying lin;m;wos
IL;CH;GE;CI;Israel;Asia;0.1368762124435548;3.2880331500388587;-0.6158976259129036;LATIN;Western Asia;Asia;david kowbel;m;wos
JP;JP;JP;JP;Japan;Asia;3.885152037407334;3.0586370176918742;2.7654090947126018;LATIN;Eastern Asia;Asia;mitsuhiro kawata;m;wos
GB;IE;NL;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.468054583331924;1.895553872622873;2.7885961879739254;LATIN;Northern Europe;Europe;jeffrey montgomery;m;wos
EG;EG;EG;EG;Egypt;Africa;3.5239611473200028;0.765584478237894;2.896054084189225;LATIN;Northern Africa;Africa;samy el-daly;m;wos
KR;KP;KR;KR;Korea, Republic of;Asia;7.459670440508383;1.8744585393094504;7.5094513219627155;LATIN;Eastern Asia;Asia;sung hwa kim;m;wos
IE;GB;DE;GB;Ireland;Europe;2.653816502427645;2.6202756618352203;0.7345122565193245;LATIN;Northern Europe;Europe;richard massey;m;wos
GH;IE;KE;GH;Ghana;Africa;3.1870681462217254;2.6121725319932882;1.259217431697458;LATIN;Western Africa;Africa;stephen hanson;m;wos
CH;FR;CD;CH;Switzerland;Europe;2.3225061234019657;1.7616677555417806;1.2295015808189336;LATIN;Western Europe;Europe;serge biollaz;m;wos
PL;PL;CH;PL;Poland;Europe;3.0919265849525632;2.7714359456231423;3.660675872253381;LATIN;Eastern Europe;Europe;roger dmochowski;m;wos
AT;DE;AT;DE;Austria;Europe;3.8039556213399828;4.2930083573869;2.110313551177532;LATIN;Western Europe;Europe;manfred scheer;m;wos
IL;GB;UG;IL;Israel;Asia;2.0752732468611983;3.0815465695191566;2.032805676016741;LATIN;Western Asia;Asia;andrew horwitz;m;wos
ES;ES;UG;ES;Spain;Europe;2.495274571679;3.0815465695191566;2.1601971831402977;LATIN;Southern Europe;Europe;andrew teschendorff;m;wos
IE;GB;IE;IE;Ireland;Europe;3.712164102166832;0.8241969851079952;3.774141223148727;LATIN;Northern Europe;Europe;sean o'neill;m;wos
GB;IE;AT;IE;United Kingdom of Great Britain and Northern Ireland;Europe;1.1183621950960536;3.5206197907723875;1.0344232452599709;LATIN;Northern Europe;Europe;christoph correll;m;wos
IT;IT;IT;IT;Italy;Europe;4.269141981150802;3.689295905994817;2.083070961625044;LATIN;Southern Europe;Europe;tommaso savini;m;wos
IE;LR;IE;LR;Ireland;Europe;3.2485460141352522;2.7012080723616085;2.6338456055438892;LATIN;Northern Europe;Europe;timothy myers;m;wos
DE;CH;CH;DE;Germany;Europe;3.795829716598092;2.2363818886642863;2.862384163271194;LATIN;Western Europe;Europe;stephan schneider;m;wos
DK;NO;AT;NO;Denmark;Europe;2.455166878320292;4.724340106404593;2.349085081199107;LATIN;Northern Europe;Europe;gerhard dahl;m;wos
IR;IN;IR;OM;Iran (Islamic Republic of);Asia;2.6246416715334755;3.4290211445774186;0.052604631431858784;LATIN;Southern Asia;Asia;arash kiyoumarsi;m;wos
GB;DE;MW;DE;United Kingdom of Great Britain and Northern Ireland;Europe;1.4125251568223818;2.0509415068911494;0.870411737030827;LATIN;Northern Europe;Europe;steven gallinger;m;wos
DE;FR;AT;DE;Germany;Europe;3.5298936588078798;2.7725028395595444;3.0639583123114624;LATIN;Western Europe;Europe;norbert schmitt;m;wos
GB;IE;GB;LR;United Kingdom of Great Britain and Northern Ireland;Europe;2.3445943741221185;0.5905452315267813;1.8653399350674957;LATIN;Northern Europe;Europe;ian dixon;m;wos
JP;JP;JP;JP;Japan;Asia;3.9761379167202446;3.572792096119078;2.7840951874616877;LATIN;Eastern Asia;Asia;yoshinori tokura;m;wos
IL;FR;FR;IL;Israel;Asia;2.2585294464870365;0.24942978934389515;2.513786799957208;LATIN;Western Asia;Asia;ethan david cohen;m;wos
GB;IE;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.404979554895509;3.7976064480559013;2.2890277551182225;LATIN;Northern Europe;Europe;john eadie;m;wos
CN;CN;CN;CN;China;Asia;4.053716160781061;1.011026807107823;2.867612060171287;LATIN;Eastern Asia;Asia;lijun rong;m;wos
AT;DE;CH;AT;Austria;Europe;3.5027173321590537;1.5994536060750837;3.3444639102055977;LATIN;Western Europe;Europe;ralph weichselbaum;m;wos
GB;IE;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.9696079423538904;0.5905452315267813;2.9182397615405162;LATIN;Northern Europe;Europe;ian russell;m;wos
CZ;ZA;CZ;SA;Czech Republic;Europe;4.3552707134429305;5.519374004693738;-0.0922963613817988;LATIN;Eastern Europe;Europe;petr kral;m;wos
JP;JP;JP;JP;Japan;Asia;4.33617115971207;4.671473105415759;2.610580564125093;LATIN;Eastern Asia;Asia;hiroshi suga;m;wos
CH;DE;CH;DE;Switzerland;Europe;2.5853997355805256;2.9472731264352166;1.5005389936720688;LATIN;Western Europe;Europe;daniel weisdorf;m;wos
SA;SA;SA;SA;Saudi Arabia;Asia;4.190633562075688;1.5686237499331268;3.4130511900913136;LATIN;Western Asia;Asia;abdulrahman al-ahmari;m;wos
CZ;AT;CZ;CZ;Czech Republic;Europe;4.343662336473677;3.2940197067903387;2.2258203837809747;LATIN;Eastern Europe;Europe;oldrich chloupek;m;wos
CN;CN;YE;CN;China;Asia;4.6649143633575765;0.377517260667008;5.43012632873003;LATIN;Eastern Asia;Asia;dali wang;m;wos
JP;JP;JP;JP;Japan;Asia;4.473587294431481;3.997279076971549;2.825641318520527;LATIN;Eastern Asia;Asia;takashi saeki;m;wos
BE;NL;DE;BE;Belgium;Europe;3.1983634289227743;3.546902533597984;2.6877590094767405;LATIN;Western Europe;Europe;paul bomans;m;wos
CN;CN;CN;CN;China;Asia;5.577499347354585;2.1930934730791507;4.729739538947826;LATIN;Eastern Asia;Asia;xianchun li;m;wos
NL;NL;NL;NL;Netherlands;Europe;2.224772377747969;1.461188500104445;0.8829947407605604;LATIN;Western Europe;Europe;herman barkema;m;wos
IT;IT;ES;IT;Italy;Europe;4.260523966656466;4.834188017354668;2.9970528402583145;LATIN;Southern Europe;Europe;antonio craxi;m;wos
IE;DE;IE;DE;Ireland;Europe;3.11456866804364;4.1056974842163445;2.4508599615981903;LATIN;Northern Europe;Europe;william brunken;m;wos
BE;FR;CM;FR;Belgium;Europe;1.1690634542622298;1.713825942092345;-0.04713549697130747;LATIN;Western Europe;Europe;raymond laflamme;m;wos
CN;CN;CN;CN;China;Asia;4.43291805835216;1.2095464783502523;3.784851484681546;LATIN;Eastern Asia;Asia;xueming luo;m;wos
RO;UA;UA;RO;Romania;Europe;5.388974119700609;4.095850783983131;3.4187285298055916;LATIN;Eastern Europe;Europe;bogdan dragnea;m;wos
RU;BY;RU;RU;Russian Federation;Europe;4.866344266879524;5.346027332967637;2.6549601338085966;LATIN;Eastern Europe;Europe;sergey ryabukhin;m;wos
ES;FR;ES;ES;Spain;Europe;3.8260195737048193;2.951008427802156;1.8313305557338668;LATIN;Southern Europe;Europe;diego fernandez slezak;m;wos
IN;IN;IN;IN;India;Asia;2.8006064033907645;1.2171849227930591;2.847868531856229;LATIN;Southern Asia;Asia;amitava dasgupta;m;wos
GE;ZW;GE;TW;Georgia;Asia;2.917443087514551;3.2880331500388587;1.3390958744790378;LATIN;Western Asia;Asia;david chi;m;wos
JP;JP;JP;JP;Japan;Asia;3.600331109425477;3.079546223266955;2.520592775322556;LATIN;Eastern Asia;Asia;junichi nabekura;m;wos
IT;IT;IT;IT;Italy;Europe;4.968929563945137;3.9938879111303884;2.503854457920751;LATIN;Southern Europe;Europe;riccardo barbieri;m;wos
VN;ZW;IE;FJ;Viet Nam;Asia;1.6367823422518235;0.8482945997580641;2.1705258317760574;LATIN;South-Eastern Asia;Asia;christopher ta;m;wos
SE;ZA;LT;ZA;Sweden;Europe;3.8488615998490783;3.892240411224453;2.0674021532020967;LATIN;Northern Europe;Europe;jonas bergh;m;wos
GB;IE;AT;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.0640037262322526;2.6730446392299254;2.171084724098779;LATIN;Northern Europe;Europe;robert pickard;m;wos
PT;ES;PT;PT;Portugal;Europe;5.321223871250666;4.118390747084845;3.703043234381024;LATIN;Southern Europe;Europe;carlos duarte;m;wos
DE;DE;CD;DE;Germany;Europe;2.4575600988858017;2.4952896895960497;2.373280505728042;LATIN;Western Europe;Europe;justin oberst;m;wos
JP;JP;JP;JP;Japan;Asia;3.5164816019776577;2.726161709300848;2.1054458756366548;LATIN;Eastern Asia;Asia;koji nakane;m;wos
JP;JP;JP;JP;Japan;Asia;4.151201984645769;3.7200024919986734;3.1812562982477885;LATIN;Eastern Asia;Asia;takeshi okanoue;m;wos
CZ;RU;CZ;RU;Czech Republic;Europe;3.6241210306919838;5.519374004693738;2.330570395083392;LATIN;Eastern Europe;Europe;petr konarev;m;wos
BE;FR;BE;BE;Belgium;Europe;3.056967691980559;2.660152205891809;1.2671957214673095;LATIN;Western Europe;Europe;yves rolain;m;wos
FI;FI;FI;FI;Finland;Europe;4.5785486217060845;3.1596850498832;3.2275986037450437;LATIN;Northern Europe;Europe;timo purmonen;m;wos
GB;IE;;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.5511900681301387;1.3870730020966568;0.5000228226478367;LATIN;Northern Europe;Europe;jason pope;m;wos
KR;HK;KR;KR;Korea, Republic of;Asia;6.242473415020942;0.3019386002243151;6.942428823312781;LATIN;Eastern Asia;Asia;chul hoon lee;m;wos
DE;AT;AT;NE;Germany;Europe;0.058412607013182086;3.499492498441544;0.060518369470146285;LATIN;Western Europe;Europe;gernot bonkat;m;wos
IN;IN;NP;IN;India;Asia;2.0997558518137085;1.6194559385205054;1.39118000589156;LATIN;Southern Asia;Asia;arun shaw;m;wos
PT;BE;PT;BE;Portugal;Europe;0.2199207581286616;3.4849233678162146;1.072267411933719;LATIN;Southern Europe;Europe;joao waerenborgh;m;wos
NL;NL;AM;NL;Netherlands;Europe;4.052072538631978;2.6883477591961604;3.387809108482413;LATIN;Western Europe;Europe;ruben hummelen;m;wos
SE;DK;SE;SE;Sweden;Europe;5.163826580036797;4.4532428319467865;2.365773719946448;LATIN;Northern Europe;Europe;anders bergman;m;wos
NL;IL;NL;IL;Netherlands;Europe;1.078007236109246;1.2636213990417335;0.595483074199344;LATIN;Western Europe;Europe;mark wainberg;m;wos
RU;MD;RU;PT;Russian Federation;Europe;3.1457175310898813;4.771616155823977;-0.3927009351093623;LATIN;Eastern Europe;Europe;vladimir mouraviev;m;wos
PL;PL;PL;PL;Poland;Europe;4.292973616728179;4.595080696591427;2.5518135248700817;LATIN;Eastern Europe;Europe;arkadiusz kozubek;m;wos
IN;IN;MZ;IN;India;Asia;0.7004250555828603;2.8883593489822323;0.4759646541792705;LATIN;Southern Asia;Asia;osvaldo chara;m;wos
FR;IE;ZW;PL;France;Europe;1.7692449079061516;2.5733822517026965;0.8555677172574292;LATIN;Western Europe;Europe;charles mioskowski;m;wos
RU;MK;UA;RU;Russian Federation;Europe;3.715769112796033;3.4038055274743257;2.017510319534728;LATIN;Eastern Europe;Europe;igor markov;m;wos
GB;IE;DE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.9616718216580096;2.6202756618352203;0.7747243701251195;LATIN;Northern Europe;Europe;richard tilley;m;wos
BE;NL;BE;FR;Belgium;Europe;1.807772139441864;2.8432142613115143;0.4957198905238371;LATIN;Western Europe;Europe;geert hommez;m;wos
CN;CN;CN;CN;China;Asia;4.638954136780297;1.6780225238664908;3.831450037293712;LATIN;Eastern Asia;Asia;hongbin cao;m;wos
BE;RW;RW;BD;Belgium;Europe;1.471013005293232;2.7994119996532585;-0.03515205731350788;LATIN;Western Europe;Europe;olivier blacque;m;wos
CN;TW;CN;CN;China;Asia;5.616724734107383;1.5004963133270055;5.43012632873003;LATIN;Eastern Asia;Asia;hong fu wang;m;wos
PL;DE;GH;PL;Poland;Europe;2.26829723464121;2.253626811209516;2.8359855756622463;LATIN;Eastern Europe;Europe;benjamin czech;m;wos
CN;CN;CY;CN;China;Asia;4.154853972882033;1.3990404919797081;3.784851484681546;LATIN;Eastern Asia;Asia;yi luo;m;wos
PT;ES;AT;PT;Portugal;Europe;1.9392862192686064;0.2571438511312069;2.976204751709549;LATIN;Southern Europe;Europe;fabiano buss cruz;m;wos
IT;IE;IE;IT;Italy;Europe;2.855116395303408;3.779833212143586;2.818742624905163;LATIN;Southern Europe;Europe;patrick ercole;m;wos
AF;BH;AF;PK;Afghanistan;Asia;6.527375841700059;6.687420646900666;2.2896912471351696;LATIN;Southern Asia;Asia;abdul sultan;m;wos
FR;FR;BE;FR;France;Europe;3.5546035786953705;2.192811755248401;3.170606329270896;LATIN;Western Europe;Europe;marc fontecave;m;wos
CN;CN;CN;CN;China;Asia;6.1261542094178125;1.0192534208040398;6.132125965775441;LATIN;Eastern Asia;Asia;liming zhang;m;wos
DE;DE;DE;DE;Germany;Europe;3.5980316692584218;2.020019040586325;2.64284195436822;LATIN;Western Europe;Europe;hellmut eckert;m;wos
DE;DE;DE;DE;Germany;Europe;5.630573975774031;4.558081028150425;3.172976653128838;LATIN;Western Europe;Europe;karl stapelfeldt;m;wos
CN;CN;CN;CN;China;Asia;4.025801738782604;1.1911716084948347;3.0435898841420954;LATIN;Eastern Asia;Asia;dezheng huo;m;wos
IN;IN;DE;IN;India;Asia;1.4286480353989488;2.906282628841573;1.031294142088195;LATIN;Southern Asia;Asia;philipp vana;m;wos
GB;IE;GB;LR;United Kingdom of Great Britain and Northern Ireland;Europe;2.1804711170957845;1.045957235234886;2.51646630748053;LATIN;Northern Europe;Europe;barry moore;m;wos
DE;PL;AT;PL;Germany;Europe;3.349929967420933;4.718979824324572;3.7366795880524735;LATIN;Western Europe;Europe;helmut wieczorek;m;wos
IE;GB;IE;GB;Ireland;Europe;5.0204772845126415;3.9526692695156003;2.7298581321352207;LATIN;Northern Europe;Europe;james knowles;m;wos
IE;GB;IE;GB;Ireland;Europe;3.6477647957071695;3.3869141847672264;1.6977209827406707;LATIN;Northern Europe;Europe;hugh lavery;m;wos
IE;GB;FR;GB;Ireland;Europe;1.3340296584291014;3.0079157522157014;0.8839803649190543;LATIN;Northern Europe;Europe;louis ederington;m;wos
JP;JP;JP;JP;Japan;Asia;4.064765017547862;2.6558170997730035;3.3228296384865152;LATIN;Eastern Asia;Asia;yoshihisa kubota;m;wos
