ethno;ethnoAlt;geoCountry;geoCountryAlt;score;script;full_name;gender;source
Portuguese;Portuguese;BR;PT;1.545149699537614;LATIN;jaime vilela de resende;m;wos
Polish;Jewish;PL;PL;5.2906785069458335;LATIN;jerzy blawzdziewicz;m;wos
Austrian;Swiss;US;US;0.3939402064404175;LATIN;marty fejer;m;wos
Austrian;Danish;AT;CA;1.9452359620497357;LATIN;christian ractz;m;wos
Chinese;Chinese;SG;SG;5.718144972627266;LATIN;chong tin tan;m;wos
Ukrainian;Jewish;UA;UA;1.3070630432502586;LATIN;ira colby;m;wos
Chinese;Chinese;TW;TW;4.045820690956859;LATIN;jenn ren hsiao;u;wos
Japanese;Japanese;JP;JP;4.444651401252866;LATIN;katsumi kaneyama;m;wos
Swiss;Swiss;CH;CA;0.9095271981868882;LATIN;rene stulz;m;wos
Japanese;Japanese;JP;GB;4.913153121213983;LATIN;makoto tashiro;m;wos
Romanian;Romanian;RO;CA;5.153460127218988;LATIN;adrian mihai ionescu;m;wos
Czech;Jewish;CZ;CZ;1.7354199114157531;LATIN;jan backvall;m;wos
Haitian;French;US;TT;4.50973901268833;LATIN;jean marie francois;m;wos
French;Lebanese;CH;US;2.2223719160917192;LATIN;michel meybeck;m;wos
Korean;Korean;US;US;6.688221138591003;LATIN;chung yee lee;m;wos
French;French;FR;CA;2.64203542942631;LATIN;dominique luneau;m;wos
Korean;Korean;KP;KP;3.2438796773436542;LATIN;kim parker;m;wos
French;Jewish;FR;FR;1.9086042188661887;LATIN;jean francois cornet;m;wos
Jewish;Jewish;CZ;BE;3.86438570000784;LATIN;jan kielstein;m;wos
German;Austrian;DE;AT;3.128589475744663;LATIN;guenther leitz;m;wos
British;Irish;GB;US;1.8561720029931328;LATIN;kerry mcdonald;m;wos
Russian;Congolese (Kinshasa);US;CD;0.2037778050374681;LATIN;alexis falicov;m;wos
British;TrinidadTobago;TT;TT;3.410391908911288;LATIN;jude mitchell;m;wos
French;Jewish;FR;FR;1.5498734701549368;LATIN;jean jacques lareyre;m;wos
German;German;DE;GB;3.8588028321521617;LATIN;juergen koller;m;wos
German;Jewish;DE;DE;3.1631217679625987;LATIN;jan peter embs;m;wos
Cameroonian;French;CM;NZ;0.7401752214982947;LATIN;michel renovell;m;wos
German;British;US;AR;1.5077014815617351;LATIN;adrian hill;m;wos
Chinese;Chinese;HK;HK;5.581899790625457;LATIN;chung ming leung;m;wos
German;German;DE;GB;4.4693874334620345;LATIN;juergen eckert;m;wos
Greek;Greek;GR;GR;4.172325064765873;LATIN;panos seferlis;m;wos
Ukrainian;Jewish;UA;UA;1.5232457035006557;LATIN;ira garonzik;m;wos
Austrian;Swedish;AT;SE;3.0777484959061097;LATIN;christian melander;m;wos
Korean;Korean;KR;KR;4.083499229959058;LATIN;ji won yang;m;wos
Chinese;Chinese;CN;CN;1.4199661028144983;LATIN;shawn narum;m;wos
Norwegian;Norwegian;GB;NZ;5.340708557583317;LATIN;jan even nilsen;m;wos
French;Jewish;FR;FR;2.671943515413768;LATIN;jean louis bonnemain;m;wos
Chinese;Chinese;NZ;NZ;2.355763124009404;LATIN;jenn tai liang;m;wos
French;Jewish;CH;FR;2.9100461796066006;LATIN;dominique georget;m;wos
Dutch;Dutch;ZA;GB;1.801773890989764;LATIN;jan van wagtendonk;m;wos
German;Jewish;DE;DE;4.229406429783551;LATIN;juergen wiegel;m;wos
French;Flemish;FR;FR;1.5960223462159886;LATIN;jean marc delroisse;m;wos
Bhutanese;Chinese;BT;NZ;-0.00821048636780321;LATIN;dar ren ji;m;wos
German;Jewish;DE;DE;3.219754677656709;LATIN;jan christian habel;m;wos
Spanish;Spanish;US;ES;3.60139860028724;LATIN;vincente munoz;m;wos
Filipino;Spanish;PH;PH;0.6323129750451673;LATIN;ariel koren;m;wos
German;German;CH;DE;4.02187020808304;LATIN;christian ludwig;m;wos
Korean;Korean;GB;GB;6.272310331482744;LATIN;chang hyok choi;m;wos
Chinese;Chinese;HK;HK;6.017323796090013;LATIN;man kit leung;m;wos
French;Irish;FR;US;-0.5601619485580053;LATIN;dorian mcgavern;m;wos
Portuguese;Spanish;BR;PE;0.9962498917766568;LATIN;jaime wilson vargas de mello;m;wos
Romanian;Romanian;CA;GB;3.880083198006464;LATIN;adrian sculptoreanu;m;wos
Japanese;Japanese;JP;JP;4.2540407944218686;LATIN;makoto mizunami;m;wos
Polish;Polish;CA;US;2.2488964463468606;LATIN;chris dorozynski;m;wos
Austrian;French;CH;CA;2.872596988494569;LATIN;christian bruneau;m;wos
Jewish;Czech;CZ;CZ;2.9932651366611576;LATIN;jan pietzsch;m;wos
British;HispanoLatino;US;US;2.443336284219685;LATIN;taylor sparks;m;wos
Korean;Korean;KP;KP;3.3290132112925965;LATIN;kim reh;m;wos
Austrian;Austrian;AT;CH;3.761621781800182;LATIN;christian ratsch;m;wos
Indian;Pakistanese;IN;IN;3.0341174452421846;LATIN;shashi matta;m;wos
Chinese;Chinese;TW;TW;3.082161142624704;LATIN;ko jiunn liu;m;wos
German;German;DE;US;3.421376413666364;LATIN;christian knigge;m;wos
Indian;Pakistanese;IN;IN;3.1315508128833707;LATIN;madhu kalimipalli;m;wos
Chinese;Chinese;CN;CN;1.3148534232857556;LATIN;lane foil;m;wos
Dutch;Romanian;CA;RO;1.4961963070116493;LATIN;adrian puren;m;wos
French;Jewish;FR;FR;0.7251236344818834;LATIN;jean claude reubi;m;wos
Italian;French;FR;FR;2.8855660114100754;LATIN;jean christophe rossi;m;wos
Korean;Korean;GB;GB;7.340267739417616;LATIN;yong rak kim;m;wos
French;French;CH;FR;2.780720488902141;LATIN;jean luc probst;m;wos
Austrian;German;AT;DE;1.4728352333345534;LATIN;christian gortazar;m;wos
Chinese;Chinese;HK;HK;5.339607379437279;LATIN;pak yin leung;m;wos
Japanese;Japanese;JP;GB;4.882877077353086;LATIN;makoto iwasaki;m;wos
Spanish;Spanish;AR;US;4.069590390771292;LATIN;angel lopez;m;wos
Austrian;Polish;US;US;0.4827051234866329;LATIN;jordan pober;m;wos
French;Jewish;FR;FR;2.109196369497847;LATIN;jean frederic gerbeau;m;wos
Chinese;Chinese;CN;CN;1.603118341954056;LATIN;shawn shadden;m;wos
Chinese;Chinese;CN;CN;0.3031440526661261;LATIN;chris flask;m;wos
Indian;Indian;IN;CA;4.0323271359439286;LATIN;ranjan mukherjee;m;wos
British;British;NZ;TT;2.2632542071942785;LATIN;adrian wilkinson;m;wos
Jewish;Czech;CZ;CZ;1.7869266251348406;LATIN;jan basile;m;wos
French;Swiss;CH;CH;2.303598091523455;LATIN;michel matter;m;wos
Lebanese;Congolese (Kinshasa);LB;CD;1.7540024900305426;LATIN;elie berbari;m;wos
Korean;Korean;US;US;6.2500185434112385;LATIN;chong jai kim;m;wos
Irish;British;US;CA;2.5645460235817144;LATIN;chris mcbride;m;wos
Dutch;Dutch;GB;NL;4.324587713228748;LATIN;jan dijkstra;m;wos
Jewish;Palestinian;IL;IL;4.844364864674357;LATIN;ovadia abulafia;m;wos
Congolese (Kinshasa);Irish;CD;GB;1.0396198697580774;LATIN;christian celia;m;wos
Dutch;Austrian;NL;AT;1.1839947301576232;LATIN;christian voolstra;m;wos
Japanese;Japanese;JP;GB;4.268230947423477;LATIN;akira yada;m;wos
Polish;Dutch;PL;NL;-0.2990393216585785;LATIN;jan maciej waga;m;wos
Senegalese;Guinean;SN;GN;5.190837951751543;LATIN;ibrahima gning;m;wos
Spanish;Spanish;AR;CL;3.1117258696677315;LATIN;ariel quiroga;m;wos
Dutch;Flemish;NL;BE;1.5509507693852864;LATIN;rene bindels;m;wos
Japanese;Japanese;JP;GB;5.127764057549316;LATIN;akira fujishima;m;wos
Chinese;Chinese;CN;CN;4.725973168815905;LATIN;chong yang liu;m;wos
French;Jewish;FR;FR;1.122481183731541;LATIN;jean pierre olie;m;wos
Austrian;German;AT;DE;3.730028419123448;LATIN;christian stock;m;wos
Japanese;Japanese;JP;JP;4.692737021857912;LATIN;takehiko kitamori;m;wos
Romanian;Romanian;CA;GB;5.200843567873388;LATIN;adrian dragu;m;wos
Dutch;Dutch;NL;GB;2.86643663821004;LATIN;jan van hest;m;wos
British;British;CA;US;1.9128646172688613;LATIN;chris sibley;m;wos
Indian;Pakistanese;IN;IN;2.733298832368197;LATIN;sukrit kirtsaeng;m;wos
South African;South African;US;GB;5.369980639154477;LATIN;sol jacobs;m;wos
Indian;Pakistanese;IN;IN;3.561541171587756;LATIN;harsha nagarajarao;m;wos
French;French;GB;CH;2.8340780353534503;LATIN;christian combe;m;wos
Danish;German;CA;DE;1.4336576189230077;LATIN;christian clajus;m;wos
Jewish;Czech;CZ;CZ;5.265344768980128;LATIN;jan kraus;m;wos
French;French;FR;CA;1.8643505364014925;LATIN;jean pierre allain;m;wos
Dutch;Romanian;CA;RO;0.4965958542739989;LATIN;adrian shifren;m;wos
TrinidadTobago;Polish;US;PL;0.7488856684333294;LATIN;adrian frej;m;wos
Spanish;Portuguese;ES;PE;2.000329291884341;LATIN;santos sanchez-cambronero;m;wos
Syrian;Moroccan;SY;MA;1.7104438361918115;LATIN;jihad el-sana;m;wos
Japanese;Japanese;JP;JP;4.636807360223648;LATIN;mitsuru okuno;m;wos
French;Italian;FR;FR;1.978254649270789;LATIN;jean sebastien sereni;m;wos
Portuguese;French;MX;CL;-0.0955018654961974;LATIN;rene toes;m;wos
Austrian;Austrian;AT;CH;3.772366219514503;LATIN;christian rein;m;wos
Austrian;Austrian;AT;CH;3.2425958901471468;LATIN;christian hannig;m;wos
Austrian;Austrian;AT;CH;5.282625170251952;LATIN;christian schwentner;m;wos
Austrian;Austrian;AT;CH;4.125204459906531;LATIN;christian radmayr;m;wos
French;Spanish;FR;FR;1.5978048378919825;LATIN;jean francois huez;m;wos
British;HispanoLatino;NZ;US;4.113884918323203;LATIN;blair smith;m;wos
French;French;CH;CA;4.017806660949135;LATIN;michel bertrand;m;wos
French;British;FR;FR;2.1763829620913517;LATIN;jean noel talbot;m;wos
Irish;Filipino;GB;PH;0.2481733149020384;LATIN;noel thin;m;wos
AfricanAmerican;Chinese;US;CN;1.8181982186936667;LATIN;shawn menefee;m;wos
German;Jewish;DE;DE;4.489910377472456;LATIN;juergen lademann;m;wos
Swedish;Austrian;US;US;1.5341917207950282;LATIN;robin warne;m;wos
French;Jewish;FR;FR;2.167803732979457;LATIN;jean francois le galliard;m;wos
Czech;Czech;GB;CZ;2.3270148828450603;LATIN;jan bustnes;m;wos
Irish;Irish;IE;US;3.5192472708362965;LATIN;francis ennis;m;wos
Norwegian;Norwegian;NO;NO;4.555559677552501;LATIN;jan olav johannessen;m;wos
Jewish;British;US;CL;2.619881429332197;LATIN;michel white;m;wos
Chinese;Chinese;TW;TW;6.769954448443389;LATIN;chi hua chen;m;wos
German;Jewish;DE;DE;3.3023986530054867;LATIN;guenther boden;m;wos
Dutch;Polish;NL;GB;1.6369930321784878;LATIN;francis zwiers;m;wos
British;British;US;GB;1.1946244174585934;LATIN;leigh kinsman;m;wos
Russian;Russian;US;GB;3.3671702570772704;LATIN;leslie levin;m;wos
Chinese;Chinese;PE;PE;2.7766292783087594;LATIN;dominique chu;m;wos
Japanese;Chinese;US;CN;0.8016416882621913;LATIN;casey ta;m;wos
Japanese;Japanese;JP;NZ;3.9453967975057638;LATIN;makoto kato;m;wos
Iraqi;Libya;IQ;LY;2.999109402512288;LATIN;ali el-solh;m;wos
Japanese;Japanese;GB;JP;4.822880731642792;LATIN;akira harada;m;wos
Congolese (Kinshasa);Senegalese;CD;FR;2.096924189171568;LATIN;jean marie ndambi;m;wos
Iranian;Iranian;IR;CA;3.426155204646941;LATIN;ali bandani;m;wos
Korean;Korean;KR;KR;1.2017450665061848;LATIN;lee albacker;m;wos
Norwegian;British;NO;US;0.6237914616149004;LATIN;morgan huse;m;wos
Austrian;Austrian;AT;CH;5.003441247576803;LATIN;christian enzinger;m;wos
German;Jewish;DE;DE;4.495360617032978;LATIN;juergen pionteck;m;wos
French;French;BE;US;2.8713900392839617;LATIN;dominique marie;m;wos
Spanish;Filipino;PH;PH;1.1227480640810352;LATIN;noel barengo;m;wos
Chinese;Chinese;HK;HK;3.871581351002808;LATIN;jan ming ho;m;wos
British;French;US;US;0.6139376451353608;LATIN;leslie crofford;m;wos
French;Haitian;FR;US;3.5714197475751828;LATIN;jean lasserre;m;wos
French;French;CA;CH;3.5905288025340054;LATIN;michel preville;m;wos
French;French;CA;GB;2.554086694387168;LATIN;christian joyal;m;wos
Chinese;Chinese;CN;CN;0.030892162571939837;LATIN;jamie brehaut;m;wos
Austrian;German;AT;DE;3.6071925755416383;LATIN;christian fleck;m;wos
French;Jewish;FR;FR;1.6231654111790603;LATIN;jean charles soria;m;wos
Dutch;Polish;GB;AU;1.9708607632125896;LATIN;jan bos;m;wos
Dutch;Czech;NL;CZ;3.4011900368961268;LATIN;jan drijfhout;m;wos
Korean;Korean;KP;KP;8.550052016690483;LATIN;kim chi;m;wos
French;Senegalese;FR;FR;1.0740752570365877;LATIN;jean baptiste lattouf;m;wos
Filipino;Spanish;PH;PH;0.9114227037782991;LATIN;bernie eigl;m;wos
British;British;GB;CA;2.0030629613455044;LATIN;adrian mountford;m;wos
German;Dutch;US;US;1.9859745360340693;LATIN;robin brinkmeyer;m;wos
Flemish;Flemish;BE;GB;3.1310368707421263;LATIN;kris gevaert;m;wos
French;Congolese (Kinshasa);FR;CD;3.157072878451649;LATIN;jean rivier;m;wos
French;French;CA;FR;3.3197655351789486;LATIN;christian clermont;m;wos
Jewish;Palestinian;IL;IL;2.9269778326377827;LATIN;shai shaham;m;wos
German;Austrian;DE;AT;3.336616579193888;LATIN;christian siebold;m;wos
Russian;Russian;RU;GB;2.7031495283253992;LATIN;sergey yu grachev;m;wos
Irish;Chinese;US;CN;1.1050193887667277;LATIN;terry bowlin;m;wos
Dutch;Danish;NL;DK;1.812694782573123;LATIN;rene hendriksen;m;wos
Dutch;Dutch;NL;GB;2.2116863557228847;LATIN;theo nijman;m;wos
Jewish;Jewish;BE;CZ;2.7469830323908786;LATIN;jan hengstler;m;wos
French;French;BE;FR;2.6445417327860974;LATIN;michel lucas;m;wos
Spanish;Filipino;PH;PH;0.5534737619354333;LATIN;noel boens;m;wos
Flemish;Dutch;BE;NL;2.9781125960090167;LATIN;kris vissers;m;wos
Romanian;Romanian;RO;GB;1.0199629415794178;LATIN;adrian culf;m;wos
Danish;Italian;DK;CH;2.4817988549155987;LATIN;christian caroli;m;wos
Irish;Irish;NZ;GB;2.8531442550542887;LATIN;jude fitzgibbon;m;wos
Polish;Slovanian;PL;CA;3.839307005830116;LATIN;michal sabat;m;wos
Japanese;Japanese;JP;JP;4.589077283510505;LATIN;makoto misono;m;wos
German;Jewish;DE;DE;4.122478107458471;LATIN;juergen biener;m;wos
Dutch;Flemish;NL;BE;2.17263672730606;LATIN;theo sloots;m;wos
Bangladeshi;Indian;BD;IN;4.588305225108427;LATIN;ashis biswas;m;wos
Japanese;Japanese;JP;JP;4.540049308647244;LATIN;makoto tokuda;m;wos
Austrian;German;AT;DE;1.950077609275893;LATIN;christian motz;m;wos
Japanese;Japanese;GB;JP;5.4069094458723965;LATIN;akira nakajima;m;wos
German;Jewish;DE;DE;3.843661394602552;LATIN;juergen wasem;m;wos
German;German;DE;CH;2.185826593000852;LATIN;christian happi;m;wos
Swedish;Chinese;CA;CN;1.312302610855325;LATIN;terry day;m;wos
Algerian;Jewish;DZ;DZ;4.033717531864419;LATIN;sofiane terzi;m;wos
Austrian;German;AT;DE;3.1777665672604813;LATIN;christian dotzler;m;wos
Japanese;Japanese;JP;GB;5.070340746974943;LATIN;akira sekiguchi;m;wos
French;French;GB;CA;3.097828130729987;LATIN;christian roussel;m;wos
French;Flemish;FR;FR;1.575985346291365;LATIN;jean francois nierengarten;m;wos
Indian;Pakistanese;IN;IN;3.071153924134676;LATIN;archan dey;m;wos
Italian;Italian;IT;US;3.401795032790293;LATIN;rosario scopelliti;m;wos
Jewish;French;FR;FR;2.9126573664202287;LATIN;jean pierre sauvage;m;wos
French;French;CA;FR;3.2604406959883816;LATIN;jean frechet;m;wos
British;British;AR;VE;4.934713106579377;LATIN;adrian smith;m;wos
French;French;FR;US;0.5633197297636738;LATIN;alexis vallee-belisle;m;wos
Swedish;Dutch;US;US;1.239750074308115;LATIN;robin perutz;m;wos
French;Lebanese;FR;FR;2.099359360162619;LATIN;jean eric tarride;m;wos
French;Italian;FR;FR;2.3002749525592225;LATIN;jean frederic colombel;m;wos
French;Jewish;FR;FR;1.7103629664716666;LATIN;jean sebastien rachoin;m;wos
Kenyan;Korean;US;KR;7.694574454743573;LATIN;jae kennedy;m;wos
Austrian;Austrian;CH;AT;3.491934141207893;LATIN;christian gaser;m;wos
Danish;British;US;TT;2.495734529880544;LATIN;adrian owen;m;wos
Dutch;Dutch;NL;GB;2.380927315437392;LATIN;theo de kok;m;wos
Azerbaijani;Syrian;GB;GB;2.1603163852283047;LATIN;ad masclee;m;wos
Korean;Korean;GB;GB;7.219605022611152;LATIN;sung kew kim;m;wos
Romanian;Romanian;CA;GB;5.570225049408686;LATIN;adrian sescu;m;wos
Czech;Jewish;CZ;CZ;2.6113313454909437;LATIN;jan enghild;m;wos
French;Flemish;FR;FR;1.7928070152424374;LATIN;jean francois etard;m;wos
Chinese;Chinese;TW;TW;2.189823527154041;LATIN;xue ru wu;m;wos
Austrian;French;US;CH;2.521478978412828;LATIN;jean paul klein;m;wos
Chinese;Chinese;CN;CN;1.226539917932736;LATIN;cary queen;m;wos
German;Flemish;DE;GB;-1.1531956260560865;LATIN;christian meyer zum bueschenfelde;m;wos
German;Jewish;DE;DE;3.3175301727507627;LATIN;guenther reitz;m;wos
Korean;Korean;KR;KR;1.6002906588245598;LATIN;lee newman;m;wos
French;Jewish;FR;FR;1.511723152946537;LATIN;michel seranne;m;wos
French;Jewish;CH;FR;3.516748209552848;LATIN;michel faure;m;wos
French;French;CA;GB;4.241918971036932;LATIN;michel gosselin;m;wos
French;Jewish;FR;FR;1.339283330524671;LATIN;jean louis beny;m;wos
Swedish;Swedish;GB;SE;4.888531437209083;LATIN;jan eriksson;m;wos
Dutch;Jewish;NL;NL;1.4506398343060476;LATIN;theo ten brummelaar;m;wos
Flemish;Dutch;CA;NL;1.6932103720639455;LATIN;rene van der veer;m;wos
French;Flemish;FR;FR;2.3141228331327586;LATIN;jean christophe leroux;m;wos
German;Jewish;DE;DE;4.249898017286422;LATIN;juergen groll;m;wos
French;French;CH;CA;2.960047858612496;LATIN;christian jobin;m;wos
Japanese;Japanese;JP;GB;4.517679745718998;LATIN;makoto sasaki;m;wos
Chinese;Chinese;CN;CN;3.5718422914245087;LATIN;chong shu zhu;m;wos
French;French;FR;BE;1.3823817498173747;LATIN;jean marie devoisselle;m;wos
French;French;GB;BE;2.4182007506582965;LATIN;francis chapelle;m;wos
Italian;Greek;IT;GB;1.0362646164607479;LATIN;pier nicola sergi;m;wos
Austrian;German;AT;CH;2.837301108035033;LATIN;christian paulik;m;wos
Iraqi;Iranian;IQ;IR;3.1938020470835484;LATIN;ali ensafi;m;wos
Libya;Saudi;LY;SA;3.148595190608834;LATIN;salem al-deyab;m;wos
Iranian;Armenian;IR;AM;-0.8261874855017297;LATIN;ali ahmadi peyghan;m;wos
Turkish;Turkish;TR;GB;0.03722423428072518;LATIN;ali osman solak;m;wos
Portuguese;Portuguese;VE;CL;4.711920101957737;LATIN;jaime campos;m;wos
British;British;US;TT;2.07083670003508;LATIN;jordan eccles;m;wos
German;British;US;US;2.0607679440255646;LATIN;taylor stein;m;wos
Chinese;Chinese;CN;CN;2.606086310569641;LATIN;man bo li;m;wos
Haitian;French;CA;CA;3.95469918908776;LATIN;michel lafleur;m;wos
French;Jewish;FR;FR;2.0306577434719104;LATIN;jean francois silvain;m;wos
British;British;US;GB;0.2307026875526085;LATIN;jamie rossjohn;m;wos
Chinese;Chinese;CN;CN;1.159958902489717;LATIN;terry du clos;m;wos
Malays;Chinese;US;CN;2.8052598181852004;LATIN;terry phang;m;wos
Spanish;Spanish;VE;PH;0.6479836084473845;LATIN;chris del mar;m;wos
Haitian;Haitian;GB;US;6.9960391457567175;LATIN;jean sebastien pierre;m;wos
Iranian;Iraqi;IR;GB;4.4969470421864495;LATIN;ali jeddi;m;wos
French;Spanish;FR;FR;1.6528230313583838;LATIN;jean francois saliege;m;wos
Japanese;Japanese;GB;JP;5.189798354624651;LATIN;akira maruyama;m;wos
British;British;US;GB;2.0094436496702217;LATIN;robin ashmore;u;wos
Austrian;Italian;CH;CH;2.0845852487417345;LATIN;christian carioni;u;wos
Jewish;Swedish;GB;GB;0.9968841117611288;LATIN;jessie grafenberg;u;wos
Dutch;French;US;US;1.9097747181155609;LATIN;kelly schweim;u;wos
German;Jewish;DE;DE;4.130385204623206;LATIN;juergen kratzch;u;wos
Chinese;Chinese;CN;CN;1.2560126937524307;LATIN;tracy waldeciz;u;wos
Japanese;Japanese;JP;GB;1.362502784417868;LATIN;go chiba;u;wos
Japanese;Japanese;JP;JP;5.060539669279714;LATIN;makoto tsukahara;u;wos
Cambodian;Cambodian;NZ;CA;2.2877497807106497;LATIN;chong lye ang;u;wos
French;French;CH;BE;2.507463498685416;LATIN;dominique lange;u;wos
Korean;Korean;CA;CA;4.303951840750877;LATIN;young hyun yoo;u;wos
Chinese;Chinese;CN;CN;4.186680906849164;LATIN;hong guo jin;u;wos
German;German;DE;GB;4.376750488066284;LATIN;juergen bergmann;u;wos
Flemish;Flemish;BE;GB;3.41254473049214;LATIN;michel coppieters;u;wos
Hungarian;Hungarian;US;AT;5.920669850775379;LATIN;lynn horvath;u;wos
Japanese;Japanese;JP;JP;3.8318556957775565;LATIN;kyo wakasa;u;wos
Korean;Korean;CA;CA;7.1779542734070025;LATIN;shin young park;u;wos
Korean;Korean;NZ;NZ;4.705468182979837;LATIN;yeon woo jeong;u;wos
Indian;Pakistanese;IN;IN;2.4761214878496496;LATIN;anu kallio;u;wos
Indian;Pakistanese;IN;IN;3.4111542177412786;LATIN;harshal rajekar;u;wos
Spanish;French;FR;FR;1.5170012959758408;LATIN;jean marie vila;u;wos
Slovakian;Polish;US;US;0.8624433549755753;LATIN;dana kielar;u;wos
Chinese;Chinese;CN;CN;4.172934848280312;LATIN;xing yu jin;u;wos
Korean;Korean;GB;GB;6.574392567825963;LATIN;young kul jung;u;wos
Austrian;Austrian;AT;CH;3.3254438512666886;LATIN;christian maeurer;u;wos
Vietnamese;Vietnamese;FR;US;7.827985451549813;LATIN;sang nguyen;u;wos
French;French;FR;US;2.8419392584698;LATIN;jean marie seigneurin;u;wos
Japanese;Japanese;JP;JP;3.377173481882757;LATIN;maiko arita;u;wos
Japanese;Japanese;JP;NZ;4.795751837989156;LATIN;makoto uyama;u;wos
Japanese;Japanese;JP;JP;4.065401606192518;LATIN;koki urita;u;wos
French;Flemish;FR;FR;1.7587896447163576;LATIN;jean jacques patard;u;wos
Flemish;Chinese;BE;CN;1.4631524962035125;LATIN;kris wyckhuys;u;wos
French;Flemish;FR;FR;2.070440788867722;LATIN;jean francois morfin;u;wos
French;French;FR;CH;1.9042586881918533;LATIN;michel le baccon;u;wos
Chinese;Chinese;CN;CN;3.7355321805047454;LATIN;hong quan he;u;wos
Romanian;Romanian;CA;RO;5.139152750086279;LATIN;adrian lupescu;u;wos
French;Jewish;FR;;1.9344772007159807;LATIN;michel mittelbronn;u;wos
AfricanAmerican;Jewish;US;US;0.5560171550192152;LATIN;willie bawarski;u;wos
Nigerian;German;CA;US;3.3648452568493847;LATIN;lynn adams;u;wos
Korean;Korean;KP;KP;4.911486289158751;LATIN;kim hutchings;u;wos
Dutch;Jewish;NL;NL;4.078407678438771;LATIN;jan roelof polling;u;wos
Polish;Polish;GB;PL;5.6911280857837285;LATIN;michal zielinski;u;wos
Japanese;Japanese;JP;GB;4.922996213086201;LATIN;makoto hasegawa;u;wos
French;Jewish;FR;FR;1.6919254079785608;LATIN;jean claude berges;u;wos
Iranian;Azerbaijani;IR;AZ;4.081826947409618;LATIN;shahin abbaszadeh;u;wos
French;French;FR;CA;1.9151055831034007;LATIN;jean francois savard;u;wos
French;Senegalese;FR;FR;1.7923129706104188;LATIN;jean yves fagon;u;wos
Guinean;French;GN;FR;0.19635259660202167;LATIN;jean lacau guily;u;wos
French;Flemish;FR;CA;0.8768235021495422;LATIN;rene delobel;u;wos
Polish;Jewish;PL;PL;4.792481594112181;LATIN;jerzy wiench;u;wos
Japanese;Japanese;JP;GB;4.836148045577256;LATIN;takehiko kikuchi;u;wos
Indian;Pakistanese;IN;IN;2.606066917428255;LATIN;samudra roy;u;wos
Chinese;Chinese;CN;CN;1.3302378122938323;LATIN;sandy ibanes;u;wos
French;French;CA;US;1.622199684618734;LATIN;kerry cormier;u;wos
Chinese;Chinese;TW;TW;2.0447212423151546;LATIN;li sung tsao;u;wos
French;Jewish;FR;FR;1.315734276060679;LATIN;jean pierre sollet;u;wos
French;French;CH;CL;4.168829517804111;LATIN;christian clerc;u;wos
Congolese (Kinshasa);Burundese;CD;BI;0.2938298531380567;LATIN;alexis kalman-bowlus;u;wos
French;Jewish;FR;FR;1.7529696888714776;LATIN;jean michel reperant;u;wos
